id;title;link
344331558;Prediction_of_potential_inhibitors_for_RNA-dependent_RNA_polymerase_of_SARS-CoV-2_using_comprehensive_drug_repurposing_and_molecular_docking_approach;https://www.researchgate.net/publication/344331558_Prediction_of_potential_inhibitors_for_RNA-dependent_RNA_polymerase_of_SARS-CoV-2_using_comprehensive_drug_repurposing_and_molecular_docking_approach
346949531;A_COVID-19_Drug_Repurposing_Strategy_Through_Quantitative_Homological_Similarities_by_using_a_Topological_Data_Analysis_Based_Formalism;https://www.researchgate.net/publication/346949531_A_COVID-19_Drug_Repurposing_Strategy_Through_Quantitative_Homological_Similarities_by_using_a_Topological_Data_Analysis_Based_Formalism
344140235;Drug_repurposing_approach_to_fight_COVID-19;https://www.researchgate.net/publication/344140235_Drug_repurposing_approach_to_fight_COVID-19
342013403;Prediction_of_SARS-CoV-2_Main_Protease_Inhibitors_from_Several_Medicinal_Plant_Compounds_by_Drug_Repurposing_and_Molecular_Docking_Approach;https://www.researchgate.net/publication/342013403_Prediction_of_SARS-CoV-2_Main_Protease_Inhibitors_from_Several_Medicinal_Plant_Compounds_by_Drug_Repurposing_and_Molecular_Docking_Approach
344421245;anti-HCoV_A_web_resource_to_collect_natural_compounds_against_human_coronaviruses;https://www.researchgate.net/publication/344421245_anti-HCoV_A_web_resource_to_collect_natural_compounds_against_human_coronaviruses
343718521;Artificial_Intelligence_for_COVID-19_Drug_Discovery_and_Vaccine_Development;https://www.researchgate.net/publication/343718521_Artificial_Intelligence_for_COVID-19_Drug_Discovery_and_Vaccine_Development
346972918;On_the_Challenges_for_the_Diagnosis_of_SARS-CoV-2_Based_on_a_Review_of_Current_Methodologies;https://www.researchgate.net/publication/346972918_On_the_Challenges_for_the_Diagnosis_of_SARS-CoV-2_Based_on_a_Review_of_Current_Methodologies
347521871;Detection_of_a_SARS-CoV-2_sequence_with_genosensors_using_data_analysis_based_on_information_visualization_and_machine_learning_techniques;https://www.researchgate.net/publication/347521871_Detection_of_a_SARS-CoV-2_sequence_with_genosensors_using_data_analysis_based_on_information_visualization_and_machine_learning_techniques
346499057;The_Perspective_on_Bio-Nano_Interface_Technology_for_Covid-19;https://www.researchgate.net/publication/346499057_The_Perspective_on_Bio-Nano_Interface_Technology_for_Covid-19
343375824;Artificial_Intelligence_in_the_Battle_against_Coronavirus_COVID-19_A_Survey_and_Future_Research_Directions;https://www.researchgate.net/publication/343375824_Artificial_Intelligence_in_the_Battle_against_Coronavirus_COVID-19_A_Survey_and_Future_Research_Directions
